Image_ID,Date,Formation_name,Age,SAMPLE_ID,Shell_ID,Colony_ID,Genus,Species
MHR.5790,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5791,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5792,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5793,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5794,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5795,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5796,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5797,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5798,20/08/2020,Nukumaru Brown Sand,Pleistocene,9.26,1,4,Microporella,agonistes
MHR.5823,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,8,Microporella,agonistes
MHR.5824,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,8,Microporella,agonistes
MHR.5825,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,7,Microporella,agonistes
MHR.5826,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,7,Microporella,agonistes
MHR.5827,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5828,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5829,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5830,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5831,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5832,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,11,Microporella,agonistes
MHR.5833,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,13,Microporella,agonistes
MHR.5834,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,1,13,Microporella,agonistes
MHR.5835,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5836,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5837,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5838,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5839,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5840,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5841,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5842,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5843,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5844,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,5,Microporella,agonistes
MHR.5845,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5846,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5847,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5848,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5849,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5850,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5851,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5852,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5853,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5854,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,8,Microporella,agonistes
MHR.5855,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5856,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5857,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5858,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5859,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5860,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5861,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5862,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,3,10,Microporella,agonistes
MHR.5863,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5864,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5865,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5866,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5867,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5868,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,1,Microporella,agonistes
MHR.5869,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,2,Microporella,agonistes
MHR.5870,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,2,Microporella,agonistes
MHR.5871,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,3,Microporella,agonistes
MHR.5872,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,3,Microporella,agonistes
MHR.5873,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,5,Microporella,agonistes
MHR.5874,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,5,Microporella,agonistes
MHR.5875,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,5,Microporella,agonistes
MHR.5876,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,5,Microporella,agonistes
MHR.5877,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,7,Microporella,agonistes
MHR.5878,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,8,Microporella,agonistes
MHR.5879,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5880,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5881,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5882,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5883,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5884,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,6,11,Microporella,agonistes
MHR.5885,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5886,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5887,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5888,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5889,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5890,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5891,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5892,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5893,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5894,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,1,Microporella,agonistes
MHR.5895,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5896,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5897,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5898,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5899,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5900,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5901,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5902,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,10,Microporella,agonistes
MHR.5903,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5904,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5905,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5906,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5907,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5908,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,5,Microporella,agonistes
MHR.5909,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5910,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5911,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5912,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5913,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5914,25/08/2020,Nukumaru Limestone,Pleistocene,9.9,7,6,Microporella,agonistes
MHR.5915,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5916,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5917,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5918,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5919,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5920,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5921,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,6,Microporella,agonistes
MHR.5922,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,2,Microporella,agonistes
MHR.5923,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,2,Microporella,agonistes
MHR.5924,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,2,Microporella,agonistes
MHR.5925,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,2,Microporella,agonistes
MHR.5926,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,2,Microporella,agonistes
MHR.5927,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,9,Microporella,agonistes
MHR.5928,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,9,Microporella,agonistes
MHR.5929,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5930,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5931,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5932,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5933,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5934,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,17,Microporella,agonistes
MHR.5935,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,33,Microporella,agonistes
MHR.5936,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,33,Microporella,agonistes
MHR.5937,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,33,Microporella,agonistes
MHR.5938,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,9,33,Microporella,agonistes
MHR.5939,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5940,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5941,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5942,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5943,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5944,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5945,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5946,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5947,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5948,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5949,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5950,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5951,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5952,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5953,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5954,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,11,Microporella,agonistes
MHR.5955,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,12,Microporella,agonistes
MHR.5956,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,12,Microporella,agonistes
MHR.5957,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5958,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,12,3,Microporella,agonistes
MHR.5959,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5960,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5961,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5962,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5963,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5964,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5965,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5966,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,15,5,Microporella,agonistes
MHR.5971,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,8,Microporella,agonistes
MHR.5972,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,8,Microporella,agonistes
MHR.5973,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,8,Microporella,agonistes
MHR.5974,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,8,Microporella,agonistes
MHR.5975,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,8,Microporella,agonistes
MHR.5976,27/08/2020,Nukumaru Limestone,Pleistocene,9.9,13,7,Microporella,agonistes
MHR.5995,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.5996,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.5997,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.5998,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.5999,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.6000,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.6001,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.6002,27/08/2020,Nukumaru Limestone,Pleistocene,9.8,14,4,Microporella,agonistes
MHR.6003,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6004,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6005,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6006,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6007,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6008,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6009,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6010,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6011,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6012,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,22,7,Microporella,agonistes
MHR.6013,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6014,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6015,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6016,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6017,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6018,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6019,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6020,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6021,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6022,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,23,2,Microporella,agonistes
MHR.6023,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,25,8,Microporella,agonistes
MHR.6024,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,25,8,Microporella,agonistes
MHR.6025,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,25,8,Microporella,agonistes
MHR.6026,01/09/2020,Nukumaru Limestone,Pleistocene,9.8,25,8,Microporella,agonistes
MHR.6183,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,6,4,Microporella,agonistes
MHR.6184,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,6,4,Microporella,agonistes
MHR.6185,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6186,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6187,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6188,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6189,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6190,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,12,6,Microporella,agonistes
MHR.6191,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6192,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6193,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6194,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6195,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6196,16/09/2020,Nukumaru Limestone,Pleistocene,9.15,20,4,Microporella,agonistes
MHR.6269,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,41,3,Microporella,agonistes
MHR.6270,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,41,3,Microporella,agonistes
MHR.6271,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,37,1,Microporella,agonistes
MHR.6272,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,37,1,Microporella,agonistes
MHR.6273,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,37,1,Microporella,agonistes
MHR.6274,22/09/2020,Nukumaru Limestone,Pleistocene,9.14,37,1,Microporella,agonistes
MHR.6313,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6314,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6314,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6315,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6316,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6317,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6318,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6319,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6320,23/09/2020,Nukumaru Limestone,Pleistocene,9.18,2,1,Microporella,agonistes
MHR.6333,06/10/2020,Nukumaru Limestone,Pleistocene,9.16,12,3,Microporella,agonistes
MHR.6334,06/10/2020,Nukumaru Limestone,Pleistocene,9.16,12,3,Microporella,agonistes
MHR.6335,06/10/2020,Nukumaru Limestone,Pleistocene,9.16,12,3,Microporella,agonistes
MHR.6336,06/10/2020,Nukumaru Limestone,Pleistocene,9.16,12,3,Microporella,agonistes
MHR.6355,06/10/2020,Nukumaru Limestone,Pleistocene,9.19,10,3,Microporella,agonistes
MHR.6356,06/10/2020,Nukumaru Limestone,Pleistocene,9.19,10,3,Microporella,agonistes
MHR.6357,06/10/2020,Nukumaru Limestone,Pleistocene,9.19,10,3,Microporella,agonistes
MHR.6358,06/10/2020,Nukumaru Limestone,Pleistocene,9.19,10,3,Microporella,agonistes
MHR.6359,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6360,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6361,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6362,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6363,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6364,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6365,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6366,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6367,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6368,06/10/2020,Nukumaru Limestone,Pleistocene,9.22,3,2,Microporella,agonistes
MHR.6369,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,15,Microporella,agonistes
MHR.6370,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,15,Microporella,agonistes
MHR.6371,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,32,Microporella,agonistes
MHR.6372,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,32,Microporella,agonistes
MHR.6373,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,13,Microporella,agonistes
MHR.6374,08/10/2020,Tainui Shellbed,Pleistocene,9.194,5,13,Microporella,agonistes
MHR.6377,08/10/2020,Tainui Shellbed,Pleistocene,9.194,17,4,Microporella,agonistes
MHR.6378,08/10/2020,Tainui Shellbed,Pleistocene,9.194,17,4,Microporella,agonistes
MHR.6379,08/10/2020,Tainui Shellbed,Pleistocene,9.194,28,2,Microporella,agonistes
MHR.6380,08/10/2020,Tainui Shellbed,Pleistocene,9.194,28,2,Microporella,agonistes
MHR.6381,08/10/2020,Tainui Shellbed,Pleistocene,9.194,30,12,Microporella,agonistes
MHR.6382,08/10/2020,Tainui Shellbed,Pleistocene,9.194,30,12,Microporella,agonistes
MHR.6383,08/10/2020,Tainui Shellbed,Pleistocene,9.194,42,2,Microporella,agonistes
MHR.6384,08/10/2020,Tainui Shellbed,Pleistocene,9.194,42,2,Microporella,agonistes
MHR.6385,08/10/2020,Tainui Shellbed,Pleistocene,9.194,42,2,Microporella,agonistes
MHR.6386,08/10/2020,Tainui Shellbed,Pleistocene,9.194,42,2,Microporella,agonistes
MHR.6387,08/10/2020,Tainui Shellbed,Pleistocene,9.194,57,4,Microporella,agonistes
MHR.6388,08/10/2020,Tainui Shellbed,Pleistocene,9.194,57,4,Microporella,agonistes
MHR.6389,08/10/2020,Tainui Shellbed,Pleistocene,9.194,57,4,Microporella,agonistes
MHR.6390,08/10/2020,Tainui Shellbed,Pleistocene,9.194,59,2,Microporella,agonistes
MHR.6391,08/10/2020,Tainui Shellbed,Pleistocene,9.194,59,2,Microporella,agonistes
MHR.6392,08/10/2020,Tainui Shellbed,Pleistocene,9.194,59,2,Microporella,agonistes
MHR.6393,08/10/2020,Tainui Shellbed,Pleistocene,9.194,82,3,Microporella,agonistes
MHR.6394,08/10/2020,Tainui Shellbed,Pleistocene,9.194,82,3,Microporella,agonistes
MHR.6395,08/10/2020,Tainui Shellbed,Pleistocene,9.194,83,8,Microporella,agonistes
