"Image_ID","Date","Formation","Age","Sample_ID","Shell_ID","Colony_ID","Genus","Species","X","binomial","ID"
"MHR.5342","02/07/2020","SHCS","Pleistocene","9.32","5",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_5_7"
"MHR.5343","02/07/2020","SHCS","Pleistocene","9.32","5",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_5_7"
"MHR.5344","02/07/2020","SHCS","Pleistocene","9.32","5",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_5_7"
"MHR.5345","02/07/2020","SHCS","Pleistocene","9.32","5",9,"Microporella","speculum",NA,"Microporella_speculum","9.32_5_9"
"MHR.5346","02/07/2020","SHCS","Pleistocene","9.32","5",9,"Microporella","speculum",NA,"Microporella_speculum","9.32_5_9"
"MHR.5347","04/08/2020","SHCS","Pleistocene","9.32","4",18,"Microporella","speculum",NA,"Microporella_speculum","9.32_4_18"
"MHR.5348","04/08/2020","SHCS","Pleistocene","9.32","4",18,"Microporella","speculum",NA,"Microporella_speculum","9.32_4_18"
"MHR.5349","04/08/2020","SHCS","Pleistocene","9.32","4",18,"Microporella","speculum",NA,"Microporella_speculum","9.32_4_18"
"MHR.5350","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5351","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5352","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5353","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5354","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5355","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5356","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5357","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5358","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5359","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5360","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5361","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5362","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5363","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5364","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5365","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5366","04/08/2020","SHCS","Pleistocene","9.32","16",1,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_1"
"MHR.5367","04/08/2020","SHCS","Pleistocene","9.32","16",5,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_5"
"MHR.5368","04/08/2020","SHCS","Pleistocene","9.32","16",5,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_5"
"MHR.5369","04/08/2020","SHCS","Pleistocene","9.32","16",5,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_5"
"MHR.5370","04/08/2020","SHCS","Pleistocene","9.32","16",5,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_5"
"MHR.5371","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5372","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5373","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5374","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5375","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5376","04/08/2020","SHCS","Pleistocene","9.32","16",7,"Microporella","speculum",NA,"Microporella_speculum","9.32_16_7"
"MHR.5377","04/08/2020","SHCS","Pleistocene","9.32","18",18,"Microporella","speculum",NA,"Microporella_speculum","9.32_18_18"
"MHR.5378","04/08/2020","SHCS","Pleistocene","9.32","18",18,"Microporella","speculum",NA,"Microporella_speculum","9.32_18_18"
"MHR.5379","04/08/2020","LWRKI","Pleistocene","9.34","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_1_2"
"MHR.5380","04/08/2020","LWRKI","Pleistocene","9.34","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_1_2"
"MHR.5381","04/08/2020","LWRKI","Pleistocene","9.34","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_1_2"
"MHR.5382","04/08/2020","LWRKI","Pleistocene","9.34","1",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_1_2"
"MHR.5383","04/08/2020","LWRKI","Pleistocene","9.34","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_3_1"
"MHR.5384","04/08/2020","LWRKI","Pleistocene","9.34","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.34_3_1"
"MHR.5385","04/08/2020","LWRKI","Pleistocene","58","8",6,"Microporella","agonistes",NA,"Microporella_agonistes","58_8_6"
"MHR.5386","04/08/2020","LWRKI","Pleistocene","58","8",6,"Microporella","agonistes",NA,"Microporella_agonistes","58_8_6"
"MHR.5387","04/08/2020","LWRKI","Pleistocene","58","8",6,"Microporella","agonistes",NA,"Microporella_agonistes","58_8_6"
"MHR.5388","04/08/2020","LWRKI","Pleistocene","58","8",6,"Microporella","agonistes",NA,"Microporella_agonistes","58_8_6"
"MHR.5389","04/08/2020","LWRKI","Pleistocene","58","7",10,"Microporella","agonistes",NA,"Microporella_agonistes","58_7_10"
"MHR.5390","04/08/2020","LWRKI","Pleistocene","58","7",10,"Microporella","agonistes",NA,"Microporella_agonistes","58_7_10"
"MHR.5391","04/08/2020","LWRKI","Pleistocene","58","7",10,"Microporella","agonistes",NA,"Microporella_agonistes","58_7_10"
"MHR.5392","04/08/2020","LWRKI","Pleistocene","58","7",10,"Microporella","agonistes",NA,"Microporella_agonistes","58_7_10"
"MHR.5393","04/08/2020","LWRKI","Pleistocene","58","20",4,"Microporella","agonistes",NA,"Microporella_agonistes","58_20_4"
"MHR.5394","04/08/2020","LWRKI","Pleistocene","58","20",4,"Microporella","agonistes",NA,"Microporella_agonistes","58_20_4"
"MHR.5395","04/08/2020","LWRKI","Pleistocene","58","20",4,"Microporella","agonistes",NA,"Microporella_agonistes","58_20_4"
"MHR.5396","04/08/2020","LWRKI","Pleistocene","58","20",4,"Microporella","agonistes",NA,"Microporella_agonistes","58_20_4"
"MHR.5397","04/08/2020","LWRKI","Pleistocene","58","20",5,"Microporella","discors",NA,"Microporella_discors","58_20_5"
"MHR.5398","04/08/2020","LWRKI","Pleistocene","58","20",5,"Microporella","discors",NA,"Microporella_discors","58_20_5"
"MHR.5399","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5400","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5401","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5402","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5403","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5404","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5405","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5406","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5407","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5408","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5409","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5410","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5411","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5412","04/08/2020","LWRKI","Pleistocene","58","25",2,"Microporella","agonistes",NA,"Microporella_agonistes","58_25_2"
"MHR.5413","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5414","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5415","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5416","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5417","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5418","04/08/2020","LWRKI","Pleistocene","62","3",200,"Microporella","discors",NA,"Microporella_discors","62_3_200"
"MHR.5419","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5420","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5421","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5422","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5423","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5424","04/08/2020","LWRKI","Pleistocene","62","3",1,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_1"
"MHR.5425","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5426","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5427","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5428","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5429","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5430","04/08/2020","LWRKI","Pleistocene","62","3",3,"Microporella","agonistes",NA,"Microporella_agonistes","62_3_3"
"MHR.5431","05/08/2020","UCSB","Pleistocene","19","9",6,"Microporella","speculum",NA,"Microporella_speculum","19_9_6"
"MHR.5432","05/08/2020","UCSB","Pleistocene","19","9",6,"Microporella","speculum",NA,"Microporella_speculum","19_9_6"
"MHR.5433","05/08/2020","UCSB","Pleistocene","14","2",2,"Microporella","speculum",NA,"Microporella_speculum","14_2_2"
"MHR.5434","05/08/2020","UCSB","Pleistocene","14","2",2,"Microporella","speculum",NA,"Microporella_speculum","14_2_2"
"MHR.5435","05/08/2020","UCSB","Pleistocene","14","2",2,"Microporella","speculum",NA,"Microporella_speculum","14_2_2"
"MHR.5436","05/08/2020","UCSB","Pleistocene","14","2",2,"Microporella","speculum",NA,"Microporella_speculum","14_2_2"
"MHR.5437","05/08/2020","UCSB","Pleistocene","14","2",2,"Microporella","speculum",NA,"Microporella_speculum","14_2_2"
"MHR.5438","05/08/2020","UCSB","Pleistocene","14","2",3,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_3"
"MHR.5439","05/08/2020","UCSB","Pleistocene","14","2",3,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_3"
"MHR.5440","05/08/2020","UCSB","Pleistocene","14","2",3,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_3"
"MHR.5441","05/08/2020","UCSB","Pleistocene","14","2",3,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_3"
"MHR.5442","05/08/2020","UCSB","Pleistocene","14","2",3,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_3"
"MHR.5443","05/08/2020","UCSB","Pleistocene","14","2",25,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_25"
"MHR.5444","05/08/2020","UCSB","Pleistocene","14","2",25,"Microporella","agonistes",NA,"Microporella_agonistes","14_2_25"
"MHR.5445","05/08/2020","UCSB","Pleistocene","14","2",8,"Microporella","speculum",NA,"Microporella_speculum","14_2_8"
"MHR.5446","05/08/2020","UCSB","Pleistocene","14","2",8,"Microporella","speculum",NA,"Microporella_speculum","14_2_8"
"MHR.5447","05/08/2020","UCSB","Pleistocene","14","2",8,"Microporella","speculum",NA,"Microporella_speculum","14_2_8"
"MHR.5448","05/08/2020","UCSB","Pleistocene","14","2",8,"Microporella","speculum",NA,"Microporella_speculum","14_2_8"
"MHR.5449","05/08/2020","UCSB","Pleistocene","14","5",7,"Microporella","speculum",NA,"Microporella_speculum","14_5_7"
"MHR.5450","05/08/2020","UCSB","Pleistocene","14","5",7,"Microporella","speculum",NA,"Microporella_speculum","14_5_7"
"MHR.5451","05/08/2020","UCSB","Pleistocene","14","5",7,"Microporella","speculum",NA,"Microporella_speculum","14_5_7"
"MHR.5452","05/08/2020","UCSB","Pleistocene","14","5",7,"Microporella","speculum",NA,"Microporella_speculum","14_5_7"
"MHR.5453","05/08/2020","UCSB","Pleistocene","14","5",4,"Microporella","speculum",NA,"Microporella_speculum","14_5_4"
"MHR.5454","05/08/2020","UCSB","Pleistocene","14","5",4,"Microporella","speculum",NA,"Microporella_speculum","14_5_4"
"MHR.5455","05/08/2020","UCSB","Pleistocene","14","5",7,"Microporella","speculum",NA,"Microporella_speculum","14_5_7"
"MHR.5456","05/08/2020","UCSB","Pleistocene","14","5",10,"Microporella","speculum",NA,"Microporella_speculum","14_5_10"
"MHR.5457","05/08/2020","UCSB","Pleistocene","14","5",9,"Microporella","speculum",NA,"Microporella_speculum","14_5_9"
"MHR.5458","05/08/2020","UCSB","Pleistocene","14","5",9,"Microporella","speculum",NA,"Microporella_speculum","14_5_9"
"MHR.5459","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5460","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5461","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5462","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5463","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5464","05/08/2020","UCSB","Pleistocene","14","5",18,"Microporella","speculum",NA,"Microporella_speculum","14_5_18"
"MHR.5465","05/08/2020","UCSB","Pleistocene","9.35","1",1,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_1"
"MHR.5466","05/08/2020","UCSB","Pleistocene","9.35","1",1,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_1"
"MHR.5467","05/08/2020","UCSB","Pleistocene","9.35","1",8,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_8"
"MHR.5468","05/08/2020","UCSB","Pleistocene","9.35","1",8,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_8"
"MHR.5469","05/08/2020","UCSB","Pleistocene","9.35","1",6,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_6"
"MHR.5470","05/08/2020","UCSB","Pleistocene","9.35","1",6,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_6"
"MHR.5471","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5472","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5473","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5474","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5475","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5476","05/08/2020","UCSB","Pleistocene","9.35","1",9,"Microporella","speculum",NA,"Microporella_speculum","9.35_1_9"
"MHR.5477","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5478","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5479","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5480","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5481","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5482","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5483","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5484","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5485","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5486","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5487","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5488","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5489","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5490","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5491","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5492","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5493","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5494","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5495","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5496","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5497","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5498","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5499","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
"MHR.5500","05/08/2020","NKBS","Pleistocene","9.25","2",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.25_2_4"
