Image_ID,Date,Formation,Age,Sample_ID,Shell_ID,Colony_ID,Genus,Species,
pdt23652,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,4,Microporella,sp. 2,
pdt23653,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,5,Microporella,sp. 2,
pdt23654,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,5,Microporella,sp. 2,
pdt23655,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,5,Microporella,sp. 2,
pdt23656,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,6,Microporella,sp. 2,
pdt23657,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,6,Microporella,sp. 2,
pdt23658,03.12.2019,Forest Hill Limestone,Burdigalian,Fernhill Quarry_Tilbrook_1995,3,6,Microporella,sp. 2,
pdt23659,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,discors,
pdt23660,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,discors,
pdt23661,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,discors,
pdt23662,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,agonistes,
pdt23663,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,agonistes,
pdt23664,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,2,Microporella,agonistes,
pdt23665,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,2,Microporella,agonistes,
pdt23666,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,2,Microporella,agonistes,
pdt23667,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,3,Microporella,agonistes,
pdt23668,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,3,Microporella,agonistes,
pdt23669,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,3,Microporella,agonistes,
pdt23670,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,sp. 4,
pdt23671,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,sp. 4,
pdt23673,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,1,1,Microporella,sp. 4,
pdt23674,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,2,2,Microporella,discors,
pdt23675,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,2,2,Microporella,discors,
pdt23676,03.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_1995,2,2,Microporella,discors,
pdt23711,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M4,1,Microporella,cf. formosa,
pdt23712,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M4,1,Microporella,cf. formosa,
pdt23713,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M4,1,Microporella,cf. formosa,
pdt23715,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M4,1,Microporella,cf. formosa,
pdt23716,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M6,1,Microporella,aff. californica,
pdt23717,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M6,1,Microporella,aff. californica,
pdt23718,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M6,1,Microporella,aff. californica,
pdt23720,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M1,2,Microporella,cf. formosa,
pdt23721,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M1,2,Microporella,cf. formosa,
pdt23722,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M1,2,Microporella,cf. formosa,
pdt23723,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,3,Microporella,cf. formosa,
pdt23724,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,3,Microporella,cf. formosa,
pdt23725,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,3,Microporella,cf. formosa,
pdt23726,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,4,Microporella,cf. formosa,
pdt23727,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,4,Microporella,cf. formosa,
pdt23728,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M9,4,Microporella,cf. formosa,
pdt23729,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M7,5,Microporella,cf. formosa,
pdt23730,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M7,5,Microporella,cf. formosa,
pdt23731,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M7,5,Microporella,cf. formosa,
pdt23732,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M5,6,Microporella,cf. formosa,
pdt23733,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M5,6,Microporella,cf. formosa,
pdt23734,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M5,6,Microporella,cf. formosa,
pdt23735,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M2,7,Microporella,cf. formosa,
pdt23736,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M2,7,Microporella,cf. formosa,
pdt23737,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M2,7,Microporella,cf. formosa,
pdt23738,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M10,8,Microporella,cf. formosa,
pdt23739,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M10,8,Microporella,cf. formosa,
pdt23740,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M10,8,Microporella,cf. formosa,
pdt23741,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M3,2,Microporella,aff. californica,
pdt23742,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M3,2,Microporella,aff. californica,
pdt23743,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M3,2,Microporella,aff. californica,
pdt23744,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M8,9,Microporella,cf. formosa,
pdt23745,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M8,9,Microporella,cf. formosa,
pdt23746,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,M8,9,Microporella,cf. formosa,
pdt23747,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast1,10,Microporella,cf. formosa,
pdt23748,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast1,10,Microporella,cf. formosa,
pdt23749,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast1,10,Microporella,cf. formosa,
pdt23750,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast2,11,Microporella,cf. formosa,
pdt23751,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast2,11,Microporella,cf. formosa,
pdt23752,18.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast2,11,Microporella,cf. formosa,
pdt23753,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast3,3,Microporella,aff. californica,
pdt23754,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast3,3,Microporella,aff. californica,
pdt23755,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast3,3,Microporella,aff. californica,
pdt23756,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast4,4,Microporella,aff. californica,
pdt23757,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast4,4,Microporella,aff. californica,
pdt23758,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast4,4,Microporella,aff. californica,
pdt23759,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast5,12,Microporella,cf. formosa,
pdt23760,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast5,12,Microporella,cf. formosa,
pdt23761,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast5,12,Microporella,cf. formosa,
pdt23762,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,5,Microporella,aff. californica,
pdt23763,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,5,Microporella,aff. californica,
pdt23764,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,5,Microporella,aff. californica,
pdt23765,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,6,Microporella,aff. californica,
pdt23766,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,6,Microporella,aff. californica,
pdt23767,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6,6,Microporella,aff. californica,
pdt23768,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6A,13,Microporella,cf. formosa,
pdt23769,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6A,13,Microporella,cf. formosa,
pdt23770,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast6A,13,Microporella,cf. formosa,
pdt23771,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast7,7,Microporella,aff. californica,
pdt23772,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast7,7,Microporella,aff. californica,
pdt23773,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast7,7,Microporella,aff. californica,
pdt23774,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast8,14,Microporella,cf. formosa,
pdt23775,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast8,14,Microporella,cf. formosa,
pdt23776,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast8,14,Microporella,cf. formosa,
pdt23777,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast9,15,Microporella,cf. formosa,
pdt23778,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast9,15,Microporella,cf. formosa,
pdt23779,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast9,15,Microporella,cf. formosa,
pdt23780,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast10,16,Microporella,cf. formosa,
pdt23781,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast10,16,Microporella,cf. formosa,
pdt23782,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast10,16,Microporella,cf. formosa,
pdt23783,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast11,17,Microporella,cf. formosa,
pdt23784,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast11,17,Microporella,cf. formosa,
pdt23785,19.12.2019,Setana Formation,Pleistocene,Kokemushi Paradise_PDT_PK_2006,Clast11,17,Microporella,cf. formosa,
pdt23678,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,3,3,Microporella,discors,
pdt23679,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,3,3,Microporella,discors,
pdt23680,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,3,3,Microporella,discors,
pdt23681,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,4,4,Microporella,discors,
pdt23682,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,4,4,Microporella,discors,
pdt23683,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,4,4,Microporella,discors,
pdt23684,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,5,5,Microporella,discors,
pdt23685,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,5,5,Microporella,discors,
pdt23689,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,6,6,Microporella,discors,
pdt23690,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,6,6,Microporella,discors,
pdt23691,05.12.2019,Castlepoint Formation,Pleistocene Nukumaruan,Wairapa_PDT_2006,6,6,Microporella,discors,
pdt23695,05.12.2019,White Rock Limestone,Aquitanian,White Rock lime Quarry_PDT_DMK_1999,23,13,Microporella,sp. 1,
pdt23696,05.12.2019,White Rock Limestone,Aquitanian,White Rock lime Quarry_PDT_DMK_1999,23,13,Microporella,sp. 1,
pdt23697,05.12.2019,White Rock Limestone,Aquitanian,White Rock lime Quarry_PDT_DMK_1999,23,13,Microporella,sp. 1,
pdt23698,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,4,7,Microporella,sp. 2,
pdt23699,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,4,7,Microporella,sp. 2,
pdt23700,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,5,8,Microporella,sp. 2,
pdt23701,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,5,8,Microporella,sp. 2,
pdt23702,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,5,8,Microporella,sp. 2,
pdt23703,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,6,9,Microporella,sp. 2,
pdt23704,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,6,9,Microporella,sp. 2,
pdt23705,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,6,9,Microporella,sp. 2,
pdt23706,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,7,10,Microporella,sp. 2,
pdt23707,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,7,10,Microporella,sp. 2,
pdt23708,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,8,11,Microporella,sp. 2,
pdt23709,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,8,11,Microporella,sp. 2,
pdt23710,05.12.2019,Forest Hill Limestone,Burdigalian,Centre Bush Quarry_PDT_1988,8,11,Microporella,sp. 2,
edm8095,23.01.2020,LCSB,Pleistocene,9.27,15,2,Microporella,speculum,
edm8096,23.01.2020,LCSB,Pleistocene,9.27,15,2,Microporella,speculum,
edm8097,23.01.2020,LCSB,Pleistocene,9.27,15,2,Microporella,speculum,
edm8098,23.01.2020,LCSB,Pleistocene,9.27,15,6,Microporella,speculum,
edm8099,23.01.2020,LCSB,Pleistocene,9.27,15,5,Microporella,speculum,
edm8100,23.01.2020,LCSB,Pleistocene,9.27,15,5,Microporella,speculum,
edm8101,23.01.2020,LCSB,Pleistocene,9.27,22,14,Microporella,speculum,
edm8103,23.01.2020,LCSB,Pleistocene,9.27,22,14,Microporella,speculum,
edm8104,23.01.2020,LCSB,Pleistocene,9.27,22,15,Microporella,speculum,
edm8105,23.01.2020,LCSB,Pleistocene,9.27,22,15,Microporella,speculum,
edm8106,23.01.2020,LCSB,Pleistocene,9.27,22,15,Microporella,speculum,
edm8107,23.01.2020,LCSB,Pleistocene,9.28,29,2,Microporella,agonistes,
edm8146,14.07.2020,Cook Strait,Recent,KAH1206.20,1,10,Microporella,intermedia,
edm8147,14.07.2020,Cook Strait,Recent,KAH1206.20,1,10,Microporella,intermedia,
edm8148,14.07.2020,Cook Strait,Recent,KAH1206.20,1,10,Microporella,intermedia,
edm8149,14.07.2020,Cook Strait,Recent,KAH1206.20,3,3,Microporella,speculum,
edm8150,14.07.2020,Cook Strait,Recent,KAH1206.20,3,3,Microporella,speculum,
edm8152,14.07.2020,Cook Strait,Recent,KAH1206.20,3,5,Microporella,speculum,
edm8153,14.07.2020,Cook Strait,Recent,KAH1206.20,3,5,Microporella,speculum,
edm8154,14.07.2020,Cook Strait,Recent,KAH1206.20,3,5,Microporella,speculum,
edm8155,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes,
edm8156,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes,
edm8157,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes,
edm8158,15.07.2020,Cook Strait,Recent,KAH1206.04,4,2,Microporella,speculum,
edm8159,15.07.2020,Cook Strait,Recent,KAH1206.04,4,2,Microporella,speculum,
edm8160,15.07.2020,Cook Strait,Recent,KAH1206.04,3,21,Microporella,intermedia,
edm8161,15.07.2020,Cook Strait,Recent,KAH1206.04,3,21,Microporella,intermedia,
edm8162,15.07.2020,Cook Strait,Recent,KAH1206.04,3,21,Microporella,intermedia,
edm8163,15.07.2020,Cook Strait,Recent,KAH1206.04,5,11,Microporella,speculum,
edm8164,15.07.2020,Cook Strait,Recent,KAH1206.04,5,11,Microporella,speculum,
edm8165,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8166,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8167,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8169,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8170,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8171,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8172,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8173,15.07.2020,Cook Strait,Recent,KAH1206.04,5,17,Microporella,intermedia,
edm8177,15.07.2020,Cook Strait,Recent,KAH1206.04,2,24,Microporella,intermedia,
edm8178,15.07.2020,Cook Strait,Recent,KAH1206.04,2,24,Microporella,intermedia,
edm8179,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8180,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8181,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8182,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8183,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8184,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8185,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8186,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8187,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8188,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8189,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8190,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8191,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8192,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8193,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes,
edm8194,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8195,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8196,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8197,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8198,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8199,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8200,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8201,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8202,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8203,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,discors,
edm8204,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes,
edm8205,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes,
edm8206,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes,
edm8207,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes,
edm8208,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8209,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8210,15.07.2020,Cook Strait,Recent,KAH1206.04,1,3,Microporella,speculum,
edm8214,15.07.2020,Cook Strait,Recent,KAH1206.04,1,37,Microporella,speculum,
edm8223,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8224,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8225,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8226,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8227,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8228,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8229,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8230,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8231,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8232,17.07.2020,Cook Strait,Recent,KAH1206.91,1,3,Microporella,discors,
edm8233,17.07.2020,Cook Strait,Recent,KAH1206.03,1,3,Microporella,speculum,
edm8234,17.07.2020,Cook Strait,Recent,KAH1206.03,1,3,Microporella,speculum,
edm8235,17.07.2020,Cook Strait,Recent,KAH1206.03,1,3,Microporella,speculum,
edm8236,17.07.2020,Cook Strait,Recent,KAH1206.03,1,3,Microporella,speculum,
edm8237,17.07.2020,Cook Strait,Recent,KAH1206.03,1,3,Microporella,speculum,
edm8238,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8239,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8240,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8241,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8242,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8243,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8244,17.07.2020,Cook Strait,Recent,KAH1206.03,2,12,Microporella,speculum,
edm8245,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8246,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8247,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8248,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8249,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8250,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8251,17.07.2020,Cook Strait,Recent,KAH1206.09,9,1,Microporella,speculum,
edm8252,17.07.2020,Cook Strait,Recent,KAH1206.09,9,10,Microporella,intermedia,
edm8253,17.07.2020,Cook Strait,Recent,KAH1206.09,9,10,Microporella,intermedia,
edm8254,17.07.2020,Cook Strait,Recent,KAH1206.21,1,2,Microporella,speculum,
edm8255,17.07.2020,Cook Strait,Recent,KAH1206.21,1,2,Microporella,speculum,
edm8256,17.07.2020,Cook Strait,Recent,KAH1206.21,1,2,Microporella,speculum,
edm8257,17.07.2020,Cook Strait,Recent,KAH1206.21,1,2,Microporella,speculum,
